ID          Chr    Position
M366         2     2.18751
M367         2     2.21876
M368         2     2.25001
M369         2     2.28126
M370         2     2.31251
M371         2     2.34376
M372         2     2.37501
M373         2     2.40626
M374         2     2.43751
M375         2     2.46876
M376         2     2.50001
M377         2     2.53126
M378         2     2.56251
M379         2     2.59376
M380         2     2.62501
M381         2     2.65626
M382         2     2.68751
M383         2     2.71876
M384         2     2.75001
M385         2     2.78126
M386         2     2.81251
M387         2     2.84376
M388         2     2.87501
M389         2     2.93751
M390         2     2.96876
M391         2     3.00001
M392         2     3.03126
M393         2     3.06251
M394         2     3.09376
M395         2     3.12501
M396         2     3.15626
M397         2     3.18751
M398         2     3.21876
M399         2     3.25001
M400         2     3.28126
M401         2     3.31251
M402         2     3.37501
M403         2     3.40626
M404         2     3.50001
M405         2     3.56251
M406         2     3.65626
M407         2     3.68751
M408         2     3.71876
M409         2     3.75001
M410         2     3.78126
M411         2     3.81251
M412         2     3.84376
M413         2     3.87501
M414         2     3.90626
M415         2     3.93751
M416         2     3.96876
M417         2     4.00001
M418         2     4.03126
M419         2     4.09376
M420         2     4.12501
M421         2     4.15626
M422         2     4.18751
M423         2     4.21876
M424         2     4.25001
M425         2     4.28126
M426         2     4.31251
M427         2     4.34376
M428         2     4.37501
M429         2     4.40626
M430         2     4.43751
M431         2     4.50001
M432         2     4.53126
M433         2     4.56251
M434         2     4.59376
M435         2     4.62501
M436         2     4.65626
M437         2     4.68751
M438         2     4.71876
M439         2     4.75001
M440         2     4.78126
M441         2     4.81251
M442         2     4.84376
M443         2     4.87501
M444         2     4.90626
M445         2     4.93751
M446         2     4.96876
M447         2     5.00001
M448         2     5.03125
M449         2     5.06250
M450         2     5.09375
M451         2     5.12500
M452         2     5.15625
M453         2     5.18750
M454         2     5.21875
M455         2     5.25000
M456         2     5.28125
M457         2     5.31250
M458         2     5.34375
M459         2     5.37500
M460         2     5.40625
M461         2     5.43750
M462         2     5.46875
M463         2     5.50000
M464         2     5.53125
M465         2     5.56250
M466         2     5.59375
M467         2     5.62500
M468         2     5.65625
M469         2     5.68750
M470         2     5.71875
M471         2     5.75000
M472         2     5.78125
M473         2     5.81250
M474         2     5.84375
M475         2     5.87500
M476         2     5.90625
M477         2     5.93750
M478         2     5.96875
M479         2     6.00000
M480         2     6.03125
M481         2     6.06250
M482         2     6.09375
M483         2     6.12500
M484         2     6.15625
M485         2     6.18750
M486         2     6.21875
M487         2     6.25000
M488         2     6.28125
M489         2     6.34375
M490         2     6.37500
M491         2     6.40625
M492         2     6.43750
M493         2     6.46875
M494         2     6.50000
M495         2     6.53125
M496         2     6.56250
M497         2     6.59375
M498         2     6.62500
M499         2     6.65625
M500         2     6.68750
M501         2     6.71875
M502         2     6.75000
M503         2     6.78125
M504         2     6.81250
M505         2     6.84375
M506         2     6.87500
M507         2     6.90625
M508         2     6.93750
M509         2     6.96875
M510         2     7.00000
M511         2     7.03125
M512         2     7.06250
M513         2     7.09375
M514         2     7.15625
M515         2     7.18750
M516         2     7.21875
M517         2     7.25000
M518         2     7.28125
M519         2     7.31250
M520         2     7.34375
M521         2     7.37500
M522         2     7.40625
M523         2     7.43750
M524         2     7.46875
M525         2     7.56250
M526         2     7.65625
M527         2     7.68750
M528         2     7.71875
M529         2     7.75000
M530         2     7.78125
M531         2     7.81250
M532         2     7.84375
M533         2     7.87500
M534         2     7.90625
M535         2     7.93750
M536         2     7.96875
M537         2     8.00000
M538         2     8.03125
M539         2     8.06250
M540         2     8.12500
M541         2     8.15625
M542         2     8.18750
M543         2     8.21875
M544         2     8.25000
M545         2     8.28125
M546         2     8.31250
M547         2     8.34375
M548         2     8.37500
M549         2     8.40625
M550         2     8.43750
M551         2     8.46875
M552         2     8.50000
M553         2     8.53125
M554         2     8.56250
M555         2     8.59375
M556         2     8.62500
M557         2     8.65625
M558         2     8.68750
M559         2     8.71875
M560         2     8.75000
M561         2     8.78125
M562         2     8.81250
M563         2     8.84375
M564         2     8.87500
M565         2     8.90625
M566         2     8.93750
M567         2     8.96875
M568         2     9.00000
M569         2     9.03125
M570         2     9.06250
M571         2     9.09375
M572         2     9.12500
M573         2     9.15625
M574         2     9.18750
M575         2     9.21875
M576         2     9.25000
M577         2     9.28125
M578         2     9.31250
M579         2     9.34375
M580         2     9.37500
M581         2     9.40625
M582         2     9.43750
M583         2     9.46875
M584         2     9.50000
M585         2     9.53125
M586         2     9.56250
M587         2     9.59375
M588         2     9.62500
M589         2     9.65625
M590         2     9.71875
M591         2     9.75000
M592         2     9.78125
M593         2     9.81250
M594         2     9.84375
M595         2     9.87500
M596         2     9.90625
M597         2     9.93750
M598         2     9.96875
M599         3     0.00001
M600         3     0.03126
M601         3     0.06251
M602         3     0.09376
M603         3     0.12501
M604         3     0.15626
M605         3     0.18751
M606         3     0.21876
M607         3     0.25001
M608         3     0.28126
M609         3     0.31251
M610         3     0.34376
M611         3     0.37501
M612         3     0.40626
M613         3     0.43751
M614         3     0.46876
M615         3     0.50001
M616         3     0.53126
M617         3     0.56251
M618         3     0.59376
M619         3     0.62501
M620         3     0.65626
M621         3     0.68751
M622         3     0.71876
M623         3     0.75001
M624         3     0.78126
M625         3     0.81251
M626         3     0.84376
M627         3     0.87501
M628         3     0.90626
M629         3     0.93751
M630         3     0.96876
M631         3     1.00001
M632         3     1.06251
M633         3     1.09376
M634         3     1.12501
M635         3     1.15626
M636         3     1.18751
M637         3     1.21876
M638         3     1.25001
M639         3     1.28126
M640         3     1.31251
M641         3     1.34376
M642         3     1.37501
M643         3     1.40626
M644         3     1.43751
M645         3     1.46876
M646         3     1.50001
M647         3     1.53126
M648         3     1.56251
M649         3     1.62501
M650         3     1.65626
M651         3     1.68751
M652         3     1.71876
M653         3     1.75001
M654         3     1.78126
M655         3     1.81251
M656         3     1.87501
M657         3     1.90626
M658         3     1.93751
M659         3     1.96876
M660         3     2.00001
M661         3     2.03126
M662         3     2.06251
M663         3     2.09376
M664         3     2.12501
M665         3     2.15626
M666         3     2.18751
M667         3     2.21876
M668         3     2.25001
M669         3     2.28126
M670         3     2.31251
M671         3     2.34376
M672         3     2.37501
M673         3     2.40626
M674         3     2.43751
M675         3     2.46876
M676         3     2.50001
M677         3     2.53126
M678         3     2.56251
M679         3     2.59376
M680         3     2.62501
M681         3     2.65626
M682         3     2.68751
M683         3     2.75001
M684         3     2.78126
M685         3     2.81251
M686         3     2.84376
M687         3     2.87501
M688         3     2.90626
M689         3     2.93751
M690         3     2.96876
M691         3     3.00001
M692         3     3.03126
M693         3     3.06251
M694         3     3.09376
M695         3     3.12501
M696         3     3.15626
M697         3     3.18751
M698         3     3.21876
M699         3     3.25001
M700         3     3.31251
M701         3     3.34376
M702         3     3.40626
M703         3     3.43751
M704         3     3.46876
M705         3     3.50001
M706         3     3.53126
M707         3     3.56251
M708         3     3.59376
M709         3     3.62501
M710         3     3.65626
M711         3     3.68751
M712         3     3.71876
M713         3     3.75001
M714         3     3.78126
M715         3     3.81251
M716         3     3.84376
M717         3     3.87501
M718         3     3.90626
M719         3     3.93751
M720         3     3.96876
M721         3     4.00001
M722         3     4.03126
M723         3     4.06251
M724         3     4.09376
M725         3     4.12501
M726         3     4.15626
M727         3     4.18751
M728         3     4.21876
M729         3     4.25001
M730         3     4.28126
M731         3     4.31251
M732         3     4.34376
M733         3     4.37501
M734         3     4.40626
M735         3     4.43751
M736         3     4.46876
M737         3     4.50001
M738         3     4.53126
M739         3     4.56251
M740         3     4.59376
M741         3     4.62501
M742         3     4.65626
M743         3     4.68751
M744         3     4.71876
M745         3     4.75001
M746         3     4.78126
M747         3     4.81251
M748         3     4.84376
M749         3     4.87501
M750         3     4.90626
M751         3     4.93751
M752         3     4.96876
M753         3     5.00001
M754         3     5.03125
M755         3     5.09375
M756         3     5.12500
M757         3     5.15625
M758         3     5.18750
M759         3     5.21875
M760         3     5.25000
M761         3     5.28125
M762         3     5.31250
M763         3     5.34375
M764         3     5.37500
M765         3     5.40625
M766         3     5.46875
M767         3     5.50000
M768         3     5.53125
M769         3     5.56250
M770         3     5.62500
M771         3     5.68750
M772         3     5.71875
M773         3     5.75000
M774         3     5.78125
M775         3     5.81250
M776         3     5.87500
M777         3     5.90625
M778         3     5.93750
M779         3     5.96875
M780         3     6.00000
M781         3     6.03125
M782         3     6.06250
M783         3     6.09375
M784         3     6.12500
M785         3     6.15625
M786         3     6.18750
M787         3     6.21875
M788         3     6.25000
M789         3     6.28125
M790         3     6.31250
M791         3     6.34375
M792         3     6.37500
M793         3     6.40625
M794         3     6.43750
M795         3     6.46875
M796         3     6.50000
M797         3     6.53125
M798         3     6.56250
M799         3     6.62500
M800         3     6.65625
M801         3     6.68750
M802         3     6.71875
M803         3     6.75000
M804         3     6.78125
M805         3     6.81250
M806         3     6.84375
M807         3     6.87500
M808         3     6.90625
M809         3     6.93750
M810         3     6.96875
M811         3     7.00000
M812         3     7.03125
M813         3     7.06250
M814         3     7.09375
M815         3     7.12500
M816         3     7.15625
M817         3     7.18750
M818         3     7.21875
M819         3     7.25000
M820         3     7.31250
M821         3     7.34375
M822         3     7.37500
M823         3     7.40625
M824         3     7.43750
M825         3     7.46875
M826         3     7.50000
M827         3     7.53125
M828         3     7.56250
M829         3     7.59375
M830         3     7.62500
M831         3     7.65625
M832         3     7.68750
M833         3     7.71875
M834         3     7.75000
M835         3     7.78125
M836         3     7.81250
M837         3     7.84375
M838         3     7.87500
M839         3     7.90625
M840         3     7.93750
M841         3     7.96875
M842         3     8.00000
M843         3     8.03125
M844         3     8.06250
M845         3     8.09375
M846         3     8.12500
M847         3     8.15625
M848         3     8.18750
M849         3     8.21875
M850         3     8.25000
M851         3     8.28125
M852         3     8.31250
M853         3     8.34375
M854         3     8.37500
M855         3     8.40625
M856         3     8.43750
M857         3     8.46875
M858         3     8.50000
M859         3     8.53125
M860         3     8.56250
M861         3     8.59375
M862         3     8.62500
M863         3     8.68750
M864         3     8.71875
M865         3     8.78125
M866         3     8.81250
M867         3     8.84375
M868         3     8.87500
M869         3     8.90625
M870         3     8.93750
M871         3     8.96875
M872         3     9.00000
M873         3     9.03125
M874         3     9.09375
M875         3     9.12500
M876         3     9.15625
M877         3     9.18750
M878         3     9.21875
M879         3     9.25000
M880         3     9.28125
M881         3     9.31250
M882         3     9.34375
M883         3     9.37500
M884         3     9.40625
M885         3     9.43750
M886         3     9.46875
M887         3     9.50000
M888         3     9.53125
M889         3     9.56250
M890         3     9.59375
M891         3     9.62500
M892         3     9.65625
M893         3     9.68750
M894         3     9.71875
M895         3     9.75000
M896         3     9.78125
M897         3     9.81250
M898         3     9.87500
M899         3     9.90625
M900         3     9.93750
M901         3     9.96875
M902         3    10.00000
M903         4     0.00001
M904         4     0.03126
M905         4     0.06251
M906         4     0.09376
M907         4     0.15626
M908         4     0.18751
M909         4     0.21876
M910         4     0.25001
M911         4     0.28126
M912         4     0.31251
M913         4     0.34376
M914         4     0.37501
M915         4     0.40626
M916         4     0.43751
M917         4     0.46876
M918         4     0.50001
M919         4     0.53126
M920         4     0.59376
M921         4     0.62501
M922         4     0.65626
M923         4     0.68751
M924         4     0.71876
M925         4     0.75001
M926         4     0.78126
M927         4     0.81251
M928         4     0.84376
M929         4     0.87501
M930         4     0.90626
M931         4     0.93751
M932         4     0.96876
M933         4     1.00001
M934         4     1.03126
M935         4     1.06251
M936         4     1.09376
M937         4     1.12501
M938         4     1.15626
M939         4     1.18751
M940         4     1.21876
M941         4     1.25001
M942         4     1.28126
M943         4     1.31251
M944         4     1.34376
M945         4     1.37501
M946         4     1.40626
M947         4     1.43751
M948         4     1.46876
M949         4     1.50001
M950         4     1.53126
M951         4     1.56251
M952         4     1.62501
M953         4     1.65626
M954         4     1.68751
M955         4     1.71876
M956         4     1.75001
M957         4     1.78126
M958         4     1.81251
M959         4     1.84376
M960         4     1.87501
M961         4     1.90626
M962         4     1.93751
M963         4     1.96876
M964         4     2.00001
M965         4     2.03126
M966         4     2.06251
M967         4     2.09376
M968         4     2.12501
M969         4     2.15626
M970         4     2.18751
M971         4     2.21876
M972         4     2.25001
M973         4     2.28126
M974         4     2.31251
M975         4     2.34376
M976         4     2.37501
M977         4     2.43751
M978         4     2.46876
M979         4     2.50001
M980         4     2.56251
M981         4     2.59376
M982         4     2.65626
M983         4     2.68751
M984         4     2.71876
M985         4     2.75001
M986         4     2.78126
M987         4     2.84376
M988         4     2.87501
M989         4     2.90626
M990         4     2.93751
M991         4     3.03126
M992         4     3.06251
M993         4     3.09376
M994         4     3.12501
M995         4     3.15626
M996         4     3.18751
M997         4     3.21876
M998         4     3.25001
M999         4     3.28126
M1000        4     3.31251
M1001        4     3.34376
M1002        4     3.37501
M1003        4     3.40626
M1004        4     3.43751
M1005        4     3.46876
M1006        4     3.50001
M1007        4     3.53126
M1008        4     3.56251
M1009        4     3.59376
M1010        4     3.62501
M1011        4     3.65626
M1012        4     3.68751
M1013        4     3.71876
M1014        4     3.75001
M1015        4     3.78126
M1016        4     3.81251
M1017        4     3.84376
M1018        4     3.87501
M1019        4     3.90626
M1020        4     3.96876
M1021        4     4.00001
M1022        4     4.03126
M1023        4     4.06251
M1024        4     4.09376
M1025        4     4.12501
M1026        4     4.15626
M1027        4     4.18751
M1028        4     4.21876
M1029        4     4.25001
M1030        4     4.28126
M1031        4     4.31251
M1032        4     4.34376
M1033        4     4.37501
M1034        4     4.40626
M1035        4     4.43751
M1036        4     4.46876
M1037        4     4.50001
M1038        4     4.56251
M1039        4     4.59376
M1040        4     4.62501
M1041        4     4.65626
M1042        4     4.68751
M1043        4     4.75001
M1044        4     4.78126
M1045        4     4.84376
M1046        4     4.90626
M1047        4     4.93751
M1048        4     4.96876
M1049        4     5.00001
M1050        4     5.03125
M1051        4     5.06250
M1052        4     5.09375
M1053        4     5.12500
M1054        4     5.15625
M1055        4     5.18750
M1056        4     5.21875
M1057        4     5.25000
M1058        4     5.28125
M1059        4     5.31250
M1060        4     5.34375
M1061        4     5.37500
M1062        4     5.40625
M1063        4     5.43750
M1064        4     5.46875
M1065        4     5.50000
M1066        4     5.56250
M1067        4     5.59375
M1068        4     5.65625
M1069        4     5.68750
M1070        4     5.71875
M1071        4     5.75000
M1072        4     5.78125
M1073        4     5.81250
M1074        4     5.84375
M1075        4     5.87500
M1076        4     5.90625
M1077        4     5.93750
M1078        4     5.96875
M1079        4     6.00000
M1080        4     6.03125
M1081        4     6.06250
M1082        4     6.09375
M1083        4     6.12500
M1084        4     6.15625
M1085        4     6.18750
M1086        4     6.21875
M1087        4     6.25000
M1088        4     6.28125
M1089        4     6.31250
M1090        4     6.34375
M1091        4     6.40625
M1092        4     6.43750
M1093        4     6.46875
M1094        4     6.50000
M1095        4     6.53125
M1096        4     6.56250
M1097        4     6.59375
M1098        4     6.62500
M1099        4     6.65625
M1100        4     6.68750
M1101        4     6.71875
M1102        4     6.75000
M1103        4     6.78125
M1104        4     6.81250
M1105        4     6.84375
M1106        4     6.87500
M1107        4     6.90625
M1108        4     6.93750
M1109        4     6.96875
M1110        4     7.00000
M1111        4     7.03125
M1112        4     7.06250
M1113        4     7.09375
M1114        4     7.12500
M1115        4     7.15625
M1116        4     7.18750
M1117        4     7.21875
M1118        4     7.25000
M1119        4     7.28125
M1120        4     7.31250
M1121        4     7.34375
M1122        4     7.37500
M1123        4     7.40625
M1124        4     7.43750
M1125        4     7.46875
M1126        4     7.50000
M1127        4     7.53125
M1128        4     7.56250
M1129        4     7.59375
M1130        4     7.62500
M1131        4     7.65625
M1132        4     7.68750
M1133        4     7.71875
M1134        4     7.75000
M1135        4     7.78125
M1136        4     7.81250
M1137        4     7.84375
M1138        4     7.87500
M1139        4     7.90625
M1140        4     7.93750
M1141        4     7.96875
M1142        4     8.00000
M1143        4     8.03125
M1144        4     8.06250
M1145        4     8.09375
M1146        4     8.12500
M1147        4     8.15625
M1148        4     8.18750
M1149        4     8.28125
M1150        4     8.31250
M1151        4     8.34375
M1152        4     8.37500
M1153        4     8.40625
M1154        4     8.43750
M1155        4     8.46875
M1156        4     8.50000
M1157        4     8.53125
M1158        4     8.56250
M1159        4     8.59375
M1160        4     8.62500
M1161        4     8.65625
M1162        4     8.68750
M1163        4     8.71875
M1164        4     8.75000
M1165        4     8.78125
M1166        4     8.81250
M1167        4     8.84375
M1168        4     8.87500
M1169        4     8.90625
M1170        4     8.93750
M1171        4     8.96875
M1172        4     9.00000
M1173        4     9.03125
M1174        4     9.06250
M1175        4     9.09375
M1176        4     9.12500
M1177        4     9.15625
M1178        4     9.18750
M1179        4     9.21875
M1180        4     9.25000
M1181        4     9.28125
M1182        4     9.31250
M1183        4     9.34375
M1184        4     9.37500
M1185        4     9.40625
M1186        4     9.43750
M1187        4     9.46875
M1188        4     9.50000
M1189        4     9.53125
M1190        4     9.56250
M1191        4     9.59375
M1192        4     9.62500
M1193        4     9.65625
M1194        4     9.68750
M1195        4     9.71875
M1196        4     9.75000
M1197        4     9.78125
M1198        4     9.81250
M1199        4     9.84375
M1200        4     9.87500
M1201        4     9.90625
M1202        4     9.93750
M1203        4    10.00000
M1204        5     0.00001
M1205        5     0.03126
M1206        5     0.06251
M1207        5     0.09376
M1208        5     0.12501
M1209        5     0.15626
M1210        5     0.18751
M1211        5     0.21876
M1212        5     0.25001
M1213        5     0.28126
M1214        5     0.31251
M1215        5     0.34376
M1216        5     0.40626
M1217        5     0.43751
M1218        5     0.46876
M1219        5     0.53126
M1220        5     0.56251
M1221        5     0.59376
M1222        5     0.62501
M1223        5     0.65626
M1224        5     0.68751
M1225        5     0.71876
M1226        5     0.75001
M1227        5     0.78126
M1228        5     0.81251
M1229        5     0.84376
M1230        5     0.87501
M1231        5     0.90626
M1232        5     0.93751
M1233        5     1.00001
M1234        5     1.06251
M1235        5     1.09376
M1236        5     1.12501
M1237        5     1.15626
M1238        5     1.18751
M1239        5     1.21876
M1240        5     1.25001
M1241        5     1.28126
M1242        5     1.31251
M1243        5     1.34376
M1244        5     1.37501
M1245        5     1.40626
M1246        5     1.50001
M1247        5     1.53126
M1248        5     1.56251
M1249        5     1.59376
M1250        5     1.62501
M1251        5     1.65626
M1252        5     1.68751
M1253        5     1.71876
M1254        5     1.75001
M1255        5     1.78126
M1256        5     1.81251
M1257        5     1.84376
M1258        5     1.87501
M1259        5     1.90626
M1260        5     1.93751
M1261        5     1.96876
M1262        5     2.00001
M1263        5     2.06251
M1264        5     2.09376
M1265        5     2.12501
M1266        5     2.15626
M1267        5     2.18751
M1268        5     2.21876
M1269        5     2.25001
M1270        5     2.28126
M1271        5     2.31251
M1272        5     2.34376
M1273        5     2.37501
M1274        5     2.40626
M1275        5     2.43751
M1276        5     2.46876
M1277        5     2.50001
M1278        5     2.53126
M1279        5     2.56251
M1280        5     2.59376
M1281        5     2.62501
M1282        5     2.65626
M1283        5     2.68751
M1284        5     2.71876
M1285        5     2.75001
M1286        5     2.78126
M1287        5     2.81251
M1288        5     2.84376
M1289        5     2.87501
M1290        5     2.90626
M1291        5     2.93751
M1292        5     2.96876
M1293        5     3.00001
M1294        5     3.03126
M1295        5     3.06251
M1296        5     3.09376
M1297        5     3.12501
M1298        5     3.18751
M1299        5     3.21876
M1300        5     3.25001
M1301        5     3.28126
M1302        5     3.31251
M1303        5     3.34376
M1304        5     3.37501
M1305        5     3.40626
M1306        5     3.43751
M1307        5     3.46876
M1308        5     3.50001
M1309        5     3.53126
M1310        5     3.56251
M1311        5     3.59376
M1312        5     3.62501
M1313        5     3.65626
M1314        5     3.68751
M1315        5     3.71876
M1316        5     3.75001
M1317        5     3.78126
M1318        5     3.81251
M1319        5     3.84376
M1320        5     3.87501
M1321        5     3.90626
M1322        5     3.93751
M1323        5     3.96876
M1324        5     4.00001
M1325        5     4.03126
M1326        5     4.06251
M1327        5     4.09376
M1328        5     4.12501
M1329        5     4.15626
M1330        5     4.18751
M1331        5     4.21876
M1332        5     4.25001
M1333        5     4.28126
M1334        5     4.31251
M1335        5     4.34376
M1336        5     4.37501
M1337        5     4.40626
M1338        5     4.43751
M1339        5     4.46876
M1340        5     4.50001
M1341        5     4.53126
M1342        5     4.56251
M1343        5     4.59376
M1344        5     4.62501
M1345        5     4.65626
M1346        5     4.68751
M1347        5     4.71876
M1348        5     4.75001
M1349        5     4.78126
M1350        5     4.81251
M1351        5     4.84376
M1352        5     4.87501
M1353        5     4.90626
M1354        5     4.93751
M1355        5     4.96876
M1356        5     5.00001
M1357        5     5.03125
M1358        5     5.06250
M1359        5     5.09375
M1360        5     5.12500
M1361        5     5.15625
