ID          Chr    Position
M366         2     2.56251
M367         2     2.59376
M368         2     2.62501
M369         2     2.65626
M370         2     2.68751
M371         2     2.71876
M372         2     2.75001
M373         2     2.78126
M374         2     2.81251
M375         2     2.84376
M376         2     2.87501
M377         2     2.90626
M378         2     2.93751
M379         2     2.96876
M380         2     3.00001
M381         2     3.03126
M382         2     3.06251
M383         2     3.09376
M384         2     3.12501
M385         2     3.15626
M386         2     3.18751
M387         2     3.21876
M388         2     3.25001
M389         2     3.31251
M390         2     3.34376
M391         2     3.37501
M392         2     3.40626
M393         2     3.43751
M394         2     3.46876
M395         2     3.50001
M396         2     3.53126
M397         2     3.56251
M398         2     3.59376
M399         2     3.62501
M400         2     3.65626
M401         2     3.68751
M402         2     3.71876
M403         2     3.81251
M404         2     3.84376
M405         2     3.90626
M406         2     3.93751
M407         2     3.96876
M408         2     4.00001
M409         2     4.03126
M410         2     4.06251
M411         2     4.09376
M412         2     4.12501
M413         2     4.15626
M414         2     4.18751
M415         2     4.21876
M416         2     4.25001
M417         2     4.28126
M418         2     4.31251
M419         2     4.37501
M420         2     4.40626
M421         2     4.43751
M422         2     4.46876
M423         2     4.50001
M424         2     4.53126
M425         2     4.56251
M426         2     4.59376
M427         2     4.62501
M428         2     4.65626
M429         2     4.68751
M430         2     4.71876
M431         2     4.75001
M432         2     4.78126
M433         2     4.81251
M434         2     4.84376
M435         2     4.90626
M436         2     4.93751
M437         2     4.96876
M438         2     5.00001
M439         2     5.06250
M440         2     5.09375
M441         2     5.12500
M442         2     5.15625
M443         2     5.18750
M444         2     5.21875
M445         2     5.25000
M446         2     5.28125
M447         2     5.31250
M448         2     5.34375
M449         2     5.37500
M450         2     5.40625
M451         2     5.43750
M452         2     5.46875
M453         2     5.50000
M454         2     5.53125
M455         2     5.56250
M456         2     5.59375
M457         2     5.62500
M458         2     5.68750
M459         2     5.71875
M460         2     5.75000
M461         2     5.78125
M462         2     5.81250
M463         2     5.84375
M464         2     5.87500
M465         2     5.90625
M466         2     5.93750
M467         2     5.96875
M468         2     6.00000
M469         2     6.03125
M470         2     6.06250
M471         2     6.09375
M472         2     6.12500
M473         2     6.15625
M474         2     6.18750
M475         2     6.21875
M476         2     6.25000
M477         2     6.28125
M478         2     6.31250
M479         2     6.34375
M480         2     6.37500
M481         2     6.40625
M482         2     6.43750
M483         2     6.46875
M484         2     6.50000
M485         2     6.53125
M486         2     6.56250
M487         2     6.59375
M488         2     6.62500
M489         2     6.65625
M490         2     6.68750
M491         2     6.71875
M492         2     6.75000
M493         2     6.78125
M494         2     6.81250
M495         2     6.84375
M496         2     6.87500
M497         2     6.90625
M498         2     6.93750
M499         2     6.96875
M500         2     7.00000
M501         2     7.03125
M502         2     7.09375
M503         2     7.12500
M504         2     7.18750
M505         2     7.25000
M506         2     7.28125
M507         2     7.31250
M508         2     7.34375
M509         2     7.37500
M510         2     7.40625
M511         2     7.43750
M512         2     7.46875
M513         2     7.50000
M514         2     7.53125
M515         2     7.56250
M516         2     7.59375
M517         2     7.62500
M518         2     7.65625
M519         2     7.68750
M520         2     7.71875
M521         2     7.75000
M522         2     7.78125
M523         2     7.81250
M524         2     7.84375
M525         2     7.87500
M526         2     7.90625
M527         2     7.93750
M528         2     7.96875
M529         2     8.00000
M530         2     8.03125
M531         2     8.06250
M532         2     8.09375
M533         2     8.12500
M534         2     8.15625
M535         2     8.21875
M536         2     8.25000
M537         2     8.28125
M538         2     8.31250
M539         2     8.34375
M540         2     8.37500
M541         2     8.43750
M542         2     8.46875
M543         2     8.50000
M544         2     8.53125
M545         2     8.56250
M546         2     8.59375
M547         2     8.62500
M548         2     8.65625
M549         2     8.68750
M550         2     8.71875
M551         2     8.75000
M552         2     8.78125
M553         2     8.81250
M554         2     8.84375
M555         2     8.87500
M556         2     8.90625
M557         2     8.93750
M558         2     8.96875
M559         2     9.00000
M560         2     9.03125
M561         2     9.06250
M562         2     9.09375
M563         2     9.12500
M564         2     9.15625
M565         2     9.18750
M566         2     9.21875
M567         2     9.25000
M568         2     9.28125
M569         2     9.34375
M570         2     9.37500
M571         2     9.40625
M572         2     9.43750
M573         2     9.46875
M574         2     9.50000
M575         2     9.53125
M576         2     9.56250
M577         2     9.59375
M578         2     9.62500
M579         2     9.65625
M580         2     9.68750
M581         2     9.71875
M582         2     9.75000
M583         2     9.78125
M584         2     9.81250
M585         2     9.84375
M586         2     9.87500
M587         2     9.90625
M588         2     9.93750
M589         2     9.96875
M590         2    10.00000
M591         3     0.00001
M592         3     0.03126
M593         3     0.06251
M594         3     0.09376
M595         3     0.12501
M596         3     0.15626
M597         3     0.18751
M598         3     0.21876
M599         3     0.25001
M600         3     0.31251
M601         3     0.34376
M602         3     0.37501
M603         3     0.40626
M604         3     0.43751
M605         3     0.46876
M606         3     0.50001
M607         3     0.53126
M608         3     0.56251
M609         3     0.59376
M610         3     0.62501
M611         3     0.65626
M612         3     0.71876
M613         3     0.75001
M614         3     0.78126
M615         3     0.81251
M616         3     0.84376
M617         3     0.87501
M618         3     0.90626
M619         3     0.93751
M620         3     0.96876
M621         3     1.00001
M622         3     1.03126
M623         3     1.06251
M624         3     1.12501
M625         3     1.15626
M626         3     1.18751
M627         3     1.21876
M628         3     1.28126
M629         3     1.31251
M630         3     1.37501
M631         3     1.43751
M632         3     1.46876
M633         3     1.53126
M634         3     1.56251
M635         3     1.59376
M636         3     1.62501
M637         3     1.65626
M638         3     1.68751
M639         3     1.71876
M640         3     1.75001
M641         3     1.81251
M642         3     1.84376
M643         3     1.87501
M644         3     1.90626
M645         3     1.93751
M646         3     1.96876
M647         3     2.00001
M648         3     2.03126
M649         3     2.06251
M650         3     2.09376
M651         3     2.12501
M652         3     2.15626
M653         3     2.18751
M654         3     2.21876
M655         3     2.25001
M656         3     2.28126
M657         3     2.31251
M658         3     2.34376
M659         3     2.37501
M660         3     2.40626
M661         3     2.43751
M662         3     2.46876
M663         3     2.50001
M664         3     2.53126
M665         3     2.56251
M666         3     2.59376
M667         3     2.62501
M668         3     2.65626
M669         3     2.68751
M670         3     2.71876
M671         3     2.75001
M672         3     2.78126
M673         3     2.84376
M674         3     2.87501
M675         3     2.93751
M676         3     3.00001
M677         3     3.03126
M678         3     3.06251
M679         3     3.09376
M680         3     3.12501
M681         3     3.15626
M682         3     3.18751
M683         3     3.21876
M684         3     3.25001
M685         3     3.28126
M686         3     3.31251
M687         3     3.34376
M688         3     3.37501
M689         3     3.40626
M690         3     3.43751
M691         3     3.46876
M692         3     3.50001
M693         3     3.53126
M694         3     3.56251
M695         3     3.59376
M696         3     3.62501
M697         3     3.65626
M698         3     3.68751
M699         3     3.71876
M700         3     3.75001
M701         3     3.78126
M702         3     3.81251
M703         3     3.84376
M704         3     3.87501
M705         3     3.90626
M706         3     3.93751
M707         3     3.96876
M708         3     4.00001
M709         3     4.03126
M710         3     4.09376
M711         3     4.12501
M712         3     4.15626
M713         3     4.18751
M714         3     4.21876
M715         3     4.25001
M716         3     4.28126
M717         3     4.31251
M718         3     4.34376
M719         3     4.37501
M720         3     4.43751
M721         3     4.46876
M722         3     4.50001
M723         3     4.53126
M724         3     4.56251
M725         3     4.65626
M726         3     4.68751
M727         3     4.71876
M728         3     4.75001
M729         3     4.78126
M730         3     4.81251
M731         3     4.84376
M732         3     4.87501
M733         3     4.90626
M734         3     4.93751
M735         3     4.96876
M736         3     5.03125
M737         3     5.06250
M738         3     5.09375
M739         3     5.12500
M740         3     5.15625
M741         3     5.18750
M742         3     5.25000
M743         3     5.31250
M744         3     5.34375
M745         3     5.37500
M746         3     5.40625
M747         3     5.43750
M748         3     5.46875
M749         3     5.50000
M750         3     5.53125
M751         3     5.56250
M752         3     5.59375
M753         3     5.62500
M754         3     5.65625
M755         3     5.71875
M756         3     5.75000
M757         3     5.78125
M758         3     5.81250
M759         3     5.84375
M760         3     5.87500
M761         3     5.90625
M762         3     5.93750
M763         3     5.96875
M764         3     6.00000
M765         3     6.03125
M766         3     6.09375
M767         3     6.12500
M768         3     6.15625
M769         3     6.18750
M770         3     6.21875
M771         3     6.25000
M772         3     6.31250
M773         3     6.34375
M774         3     6.37500
M775         3     6.40625
M776         3     6.43750
M777         3     6.46875
M778         3     6.53125
M779         3     6.56250
M780         3     6.59375
M781         3     6.62500
M782         3     6.65625
M783         3     6.68750
M784         3     6.71875
M785         3     6.78125
M786         3     6.81250
M787         3     6.87500
M788         3     6.90625
M789         3     6.93750
M790         3     6.96875
M791         3     7.00000
M792         3     7.03125
M793         3     7.06250
M794         3     7.09375
M795         3     7.15625
M796         3     7.21875
M797         3     7.25000
M798         3     7.28125
M799         3     7.31250
M800         3     7.34375
M801         3     7.37500
M802         3     7.40625
M803         3     7.43750
M804         3     7.46875
M805         3     7.53125
M806         3     7.56250
M807         3     7.59375
M808         3     7.62500
M809         3     7.65625
M810         3     7.68750
M811         3     7.71875
M812         3     7.75000
M813         3     7.78125
M814         3     7.81250
M815         3     7.84375
M816         3     7.90625
M817         3     7.93750
M818         3     8.00000
M819         3     8.03125
M820         3     8.06250
M821         3     8.09375
M822         3     8.12500
M823         3     8.15625
M824         3     8.21875
M825         3     8.25000
M826         3     8.31250
M827         3     8.34375
M828         3     8.37500
M829         3     8.40625
M830         3     8.43750
M831         3     8.46875
M832         3     8.50000
M833         3     8.53125
M834         3     8.56250
M835         3     8.59375
M836         3     8.62500
M837         3     8.65625
M838         3     8.68750
M839         3     8.71875
M840         3     8.75000
M841         3     8.78125
M842         3     8.81250
M843         3     8.84375
M844         3     8.87500
M845         3     8.90625
M846         3     8.93750
M847         3     9.00000
M848         3     9.03125
M849         3     9.06250
M850         3     9.09375
M851         3     9.12500
M852         3     9.15625
M853         3     9.18750
M854         3     9.21875
M855         3     9.25000
M856         3     9.28125
M857         3     9.31250
M858         3     9.34375
M859         3     9.37500
M860         3     9.40625
M861         3     9.43750
M862         3     9.46875
M863         3     9.50000
M864         3     9.53125
M865         3     9.56250
M866         3     9.59375
M867         3     9.62500
M868         3     9.65625
M869         3     9.68750
M870         3     9.71875
M871         3     9.75000
M872         3     9.78125
M873         3     9.81250
M874         3     9.84375
M875         3     9.87500
M876         3     9.90625
M877         3     9.93750
M878         3     9.96875
M879         3    10.00000
M880         4     0.00001
M881         4     0.03126
M882         4     0.06251
M883         4     0.09376
M884         4     0.12501
M885         4     0.15626
M886         4     0.18751
M887         4     0.21876
M888         4     0.25001
M889         4     0.28126
M890         4     0.31251
M891         4     0.34376
M892         4     0.37501
M893         4     0.40626
M894         4     0.43751
M895         4     0.46876
M896         4     0.50001
M897         4     0.53126
M898         4     0.59376
M899         4     0.62501
M900         4     0.65626
M901         4     0.68751
M902         4     0.71876
M903         4     0.75001
M904         4     0.78126
M905         4     0.81251
M906         4     0.84376
M907         4     0.87501
M908         4     0.90626
M909         4     0.93751
M910         4     0.96876
M911         4     1.00001
M912         4     1.03126
M913         4     1.06251
M914         4     1.09376
M915         4     1.12501
M916         4     1.15626
M917         4     1.18751
M918         4     1.21876
M919         4     1.25001
M920         4     1.28126
M921         4     1.31251
M922         4     1.34376
M923         4     1.37501
M924         4     1.40626
M925         4     1.43751
M926         4     1.46876
M927         4     1.50001
M928         4     1.53126
M929         4     1.56251
M930         4     1.59376
M931         4     1.62501
M932         4     1.65626
M933         4     1.68751
M934         4     1.71876
M935         4     1.75001
M936         4     1.78126
M937         4     1.81251
M938         4     1.84376
M939         4     1.87501
M940         4     1.90626
M941         4     1.93751
M942         4     1.96876
M943         4     2.00001
M944         4     2.03126
M945         4     2.06251
M946         4     2.09376
M947         4     2.12501
M948         4     2.15626
M949         4     2.18751
M950         4     2.21876
M951         4     2.25001
M952         4     2.28126
M953         4     2.31251
M954         4     2.34376
M955         4     2.37501
M956         4     2.40626
M957         4     2.43751
M958         4     2.46876
M959         4     2.53126
M960         4     2.56251
M961         4     2.59376
M962         4     2.62501
M963         4     2.65626
M964         4     2.68751
M965         4     2.71876
M966         4     2.75001
M967         4     2.78126
M968         4     2.81251
M969         4     2.84376
M970         4     2.87501
M971         4     2.90626
M972         4     2.93751
M973         4     2.96876
M974         4     3.00001
M975         4     3.03126
M976         4     3.12501
M977         4     3.18751
M978         4     3.21876
M979         4     3.28126
M980         4     3.37501
M981         4     3.43751
M982         4     3.53126
M983         4     3.56251
M984         4     3.59376
M985         4     3.62501
M986         4     3.65626
M987         4     3.68751
M988         4     3.71876
M989         4     3.75001
M990         4     3.78126
M991         4     3.81251
M992         4     3.84376
M993         4     3.87501
M994         4     3.90626
M995         4     3.96876
M996         4     4.00001
M997         4     4.03126
M998         4     4.06251
M999         4     4.09376
M1000        4     4.12501
M1001        4     4.15626
M1002        4     4.18751
M1003        4     4.21876
M1004        4     4.25001
M1005        4     4.28126
M1006        4     4.31251
M1007        4     4.34376
M1008        4     4.37501
M1009        4     4.40626
M1010        4     4.43751
M1011        4     4.46876
M1012        4     4.50001
M1013        4     4.53126
M1014        4     4.56251
M1015        4     4.59376
M1016        4     4.62501
M1017        4     4.65626
M1018        4     4.68751
M1019        4     4.71876
M1020        4     4.75001
M1021        4     4.81251
M1022        4     4.87501
M1023        4     4.90626
M1024        4     4.93751
M1025        4     4.96876
M1026        4     5.03125
M1027        4     5.12500
M1028        4     5.15625
M1029        4     5.18750
M1030        4     5.25000
M1031        4     5.28125
M1032        4     5.31250
M1033        4     5.34375
M1034        4     5.37500
M1035        4     5.40625
M1036        4     5.43750
M1037        4     5.46875
M1038        4     5.50000
M1039        4     5.53125
M1040        4     5.56250
M1041        4     5.59375
M1042        4     5.62500
M1043        4     5.65625
M1044        4     5.68750
M1045        4     5.71875
M1046        4     5.75000
M1047        4     5.78125
M1048        4     5.81250
M1049        4     5.84375
M1050        4     5.87500
M1051        4     5.90625
M1052        4     5.93750
M1053        4     5.96875
M1054        4     6.00000
M1055        4     6.03125
M1056        4     6.06250
M1057        4     6.09375
M1058        4     6.12500
M1059        4     6.15625
M1060        4     6.18750
M1061        4     6.21875
M1062        4     6.25000
M1063        4     6.28125
M1064        4     6.31250
M1065        4     6.34375
M1066        4     6.37500
M1067        4     6.40625
M1068        4     6.43750
M1069        4     6.46875
M1070        4     6.53125
M1071        4     6.56250
M1072        4     6.59375
M1073        4     6.62500
M1074        4     6.65625
M1075        4     6.68750
M1076        4     6.71875
M1077        4     6.75000
M1078        4     6.78125
M1079        4     6.81250
M1080        4     6.87500
M1081        4     6.90625
M1082        4     6.93750
M1083        4     6.96875
M1084        4     7.00000
M1085        4     7.03125
M1086        4     7.06250
M1087        4     7.09375
M1088        4     7.12500
M1089        4     7.15625
M1090        4     7.18750
M1091        4     7.21875
M1092        4     7.25000
M1093        4     7.28125
M1094        4     7.31250
M1095        4     7.34375
M1096        4     7.37500
M1097        4     7.40625
M1098        4     7.43750
M1099        4     7.46875
M1100        4     7.50000
M1101        4     7.53125
M1102        4     7.56250
M1103        4     7.59375
M1104        4     7.62500
M1105        4     7.65625
M1106        4     7.68750
M1107        4     7.71875
M1108        4     7.75000
M1109        4     7.78125
M1110        4     7.81250
M1111        4     7.84375
M1112        4     7.87500
M1113        4     7.90625
M1114        4     7.93750
M1115        4     7.96875
M1116        4     8.00000
M1117        4     8.03125
M1118        4     8.06250
M1119        4     8.09375
M1120        4     8.12500
M1121        4     8.15625
M1122        4     8.18750
M1123        4     8.21875
M1124        4     8.25000
M1125        4     8.28125
M1126        4     8.31250
M1127        4     8.34375
M1128        4     8.37500
M1129        4     8.40625
M1130        4     8.43750
M1131        4     8.46875
M1132        4     8.50000
M1133        4     8.53125
M1134        4     8.56250
M1135        4     8.59375
M1136        4     8.62500
M1137        4     8.68750
M1138        4     8.71875
M1139        4     8.75000
M1140        4     8.78125
M1141        4     8.81250
M1142        4     8.84375
M1143        4     8.87500
M1144        4     8.90625
M1145        4     8.93750
M1146        4     8.96875
M1147        4     9.00000
M1148        4     9.03125
M1149        4     9.06250
M1150        4     9.09375
M1151        4     9.12500
M1152        4     9.15625
M1153        4     9.18750
M1154        4     9.21875
M1155        4     9.25000
M1156        4     9.28125
M1157        4     9.31250
M1158        4     9.34375
M1159        4     9.40625
M1160        4     9.43750
M1161        4     9.46875
M1162        4     9.50000
M1163        4     9.53125
M1164        4     9.56250
M1165        4     9.59375
M1166        4     9.62500
M1167        4     9.65625
M1168        4     9.68750
M1169        4     9.71875
M1170        4     9.75000
M1171        4     9.78125
M1172        4     9.81250
M1173        4     9.84375
M1174        4     9.87500
M1175        4     9.90625
M1176        4     9.93750
M1177        4     9.96875
M1178        4    10.00000
M1179        5     0.00001
M1180        5     0.03126
M1181        5     0.09376
M1182        5     0.12501
M1183        5     0.15626
M1184        5     0.18751
M1185        5     0.21876
M1186        5     0.25001
M1187        5     0.28126
M1188        5     0.31251
M1189        5     0.34376
M1190        5     0.37501
M1191        5     0.40626
M1192        5     0.43751
M1193        5     0.46876
M1194        5     0.50001
M1195        5     0.53126
M1196        5     0.56251
M1197        5     0.62501
M1198        5     0.65626
M1199        5     0.68751
M1200        5     0.71876
M1201        5     0.75001
M1202        5     0.78126
M1203        5     0.81251
M1204        5     0.84376
M1205        5     0.87501
M1206        5     0.93751
M1207        5     0.96876
M1208        5     1.00001
M1209        5     1.03126
M1210        5     1.06251
M1211        5     1.09376
M1212        5     1.12501
M1213        5     1.15626
M1214        5     1.18751
M1215        5     1.21876
M1216        5     1.25001
M1217        5     1.28126
M1218        5     1.31251
M1219        5     1.34376
M1220        5     1.37501
M1221        5     1.40626
M1222        5     1.43751
M1223        5     1.46876
M1224        5     1.50001
M1225        5     1.53126
M1226        5     1.56251
M1227        5     1.59376
M1228        5     1.62501
M1229        5     1.65626
M1230        5     1.68751
M1231        5     1.71876
M1232        5     1.75001
M1233        5     1.81251
M1234        5     1.84376
M1235        5     1.87501
M1236        5     1.90626
M1237        5     1.93751
M1238        5     1.96876
M1239        5     2.00001
M1240        5     2.03126
M1241        5     2.09376
M1242        5     2.12501
M1243        5     2.15626
M1244        5     2.21876
M1245        5     2.25001
M1246        5     2.28126
M1247        5     2.31251
M1248        5     2.34376
M1249        5     2.37501
M1250        5     2.46876
M1251        5     2.50001
M1252        5     2.53126
M1253        5     2.56251
M1254        5     2.59376
M1255        5     2.62501
M1256        5     2.65626
M1257        5     2.68751
M1258        5     2.71876
M1259        5     2.75001
M1260        5     2.78126
M1261        5     2.81251
M1262        5     2.84376
M1263        5     2.87501
M1264        5     2.90626
M1265        5     2.93751
M1266        5     2.96876
M1267        5     3.00001
M1268        5     3.03126
M1269        5     3.06251
M1270        5     3.09376
M1271        5     3.12501
M1272        5     3.15626
M1273        5     3.18751
M1274        5     3.21876
M1275        5     3.25001
M1276        5     3.28126
M1277        5     3.31251
M1278        5     3.34376
M1279        5     3.37501
M1280        5     3.40626
M1281        5     3.43751
M1282        5     3.46876
M1283        5     3.50001
M1284        5     3.53126
M1285        5     3.56251
M1286        5     3.59376
M1287        5     3.62501
M1288        5     3.65626
M1289        5     3.68751
M1290        5     3.71876
M1291        5     3.75001
M1292        5     3.84376
M1293        5     3.87501
M1294        5     3.90626
M1295        5     3.93751
M1296        5     3.96876
M1297        5     4.00001
M1298        5     4.03126
M1299        5     4.06251
M1300        5     4.09376
M1301        5     4.12501
M1302        5     4.15626
M1303        5     4.18751
M1304        5     4.25001
M1305        5     4.28126
M1306        5     4.31251
M1307        5     4.34376
M1308        5     4.37501
M1309        5     4.40626
M1310        5     4.43751
M1311        5     4.46876
M1312        5     4.50001
M1313        5     4.53126
M1314        5     4.56251
M1315        5     4.59376
M1316        5     4.62501
M1317        5     4.65626
M1318        5     4.71876
M1319        5     4.75001
M1320        5     4.78126
M1321        5     4.81251
M1322        5     4.84376
M1323        5     4.87501
M1324        5     4.90626
M1325        5     4.93751
M1326        5     4.96876
M1327        5     5.00001
M1328        5     5.03125
M1329        5     5.06250
M1330        5     5.09375
M1331        5     5.12500
M1332        5     5.15625
M1333        5     5.18750
M1334        5     5.21875
M1335        5     5.25000
M1336        5     5.31250
M1337        5     5.34375
M1338        5     5.37500
M1339        5     5.40625
M1340        5     5.43750
M1341        5     5.50000
M1342        5     5.56250
M1343        5     5.59375
M1344        5     5.62500
M1345        5     5.65625
M1346        5     5.68750
M1347        5     5.71875
M1348        5     5.75000
M1349        5     5.78125
M1350        5     5.81250
M1351        5     5.84375
M1352        5     5.87500
M1353        5     5.90625
M1354        5     5.93750
M1355        5     5.96875
M1356        5     6.00000
M1357        5     6.03125
M1358        5     6.06250
M1359        5     6.09375
M1360        5     6.12500
M1361        5     6.15625
